name,source,url,category,abv,price,quantity,single_vol,total_vol,ml_per_dollar,alcohol_vol,alc_per_dollar
b'Megalomaniac Pompous Red VQA',LCBO,http://www.lcbo.com/lcbo/product/megalomaniac-pompous-red-vqa/341610,Red Wine,13.0,15.95,1,750,750,47.02,97,6.11
b'Thornbury Village Craft Apple Cider',LCBO,http://www.lcbo.com/lcbo/product/thornbury-village-craft-apple-cider/333583,Cider,5.3,3.2,1,473,473,147.81,25,7.83
b'Innis & Gunn Original',LCBO,http://www.lcbo.com/lcbo/product/innis-gunn-original/333591,Ale,6.6,13.5,6,330,1980,146.67,130,9.68
b'Innis & Gunn Original',LCBO,http://www.lcbo.com/lcbo/product/innis-gunn-original/334037,Ale,6.6,2.95,1,500,500,169.49,33,11.19
b'Stiegl Grapefruit Radler',LCBO,http://www.lcbo.com/lcbo/product/stiegl-grapefruit-radler/334052,Radler/ Shandy,2.5,2.95,1,500,500,169.49,12,4.24
b'Kensington Fisheye IPA',LCBO,http://www.lcbo.com/lcbo/product/kensington-fisheye-ipa/336990,Ale,6.5,2.95,1,473,473,160.34,30,10.42
b'Chivas Regal 12 Year Old Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/chivas-regal-12-year-old-scotch-whisky/7617,Whisky/Whiskey,40.0,53.95,1,750,750,13.9,300,5.56
b'Johnnie Walker Gold Reserve',LCBO,http://www.lcbo.com/lcbo/product/johnnie-walker-gold-reserve/291278,Whisky/Whiskey,40.0,84.95,1,750,750,8.83,300,3.53
b'Small Talk Burning Ambition White VQA',LCBO,http://www.lcbo.com/lcbo/product/small-talk-burning-ambition-white-vqa/310433,White Wine,12.5,13.1,1,750,750,57.25,93,7.16
b'Hacker Pschorr Munich Gold Lager',LCBO,http://www.lcbo.com/lcbo/product/hacker-pschorr-munich-gold-lager/308403,Lager,5.5,2.1,1,500,500,238.1,27,13.1
b'Rogue Dead Guy Ale',LCBO,http://www.lcbo.com/lcbo/product/rogue-dead-guy-ale/589754,Lager,6.6,8.05,1,650,650,80.75,42,5.33
b'Islay Mist Scotch 8 Year Old Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/islay-mist-scotch-8-year-old-scotch-whisky/333070,Whisky/Whiskey,40.0,31.95,1,750,750,23.47,300,9.39
b'Amarula Cream',LCBO,http://www.lcbo.com/lcbo/product/amarula-cream/342246,Liqueur/Liquor,17.0,27.95,1,750,750,26.83,127,4.56
b"Grant's Family Reserve Scotch Whisky",LCBO,http://www.lcbo.com/lcbo/product/grant-s-family-reserve-scotch-whisky/476382,Whisky/Whiskey,40.0,9.05,1,200,200,22.1,80,8.84
b'Cutty Sark Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/cutty-sark-scotch-whisky/254714,Whisky/Whiskey,40.0,26.45,1,750,750,28.36,300,11.34
b'Lagavulin 16 Year Old Malt Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/lagavulin-16-year-old-malt-scotch-whisky/207126,Whisky/Whiskey,42.9,124.95,1,750,750,6.0,321,2.58
b'Torres 5 Brandy',LCBO,http://www.lcbo.com/lcbo/product/torres-5-brandy/313338,Brandy,40.0,28.15,1,750,750,26.64,300,10.66
b'Jackson-Triggs Entourage Grand Reserve Sparkling Sauvignon Blanc',LCBO,http://www.lcbo.com/lcbo/product/jackson-triggs-entourage-grand-reserve-sparkling-sauvignon-blanc/353078,Sparkling Wine,13.0,29.95,1,750,750,25.04,97,3.26
b'Weinstock Chardonnay KPM 2016',LCBO,http://www.lcbo.com/lcbo/product/weinstock-chardonnay-kpm-2016/893370,White Wine,13.5,17.4,1,750,750,43.1,101,5.82
b'Glenmorangie Original Single Malt Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/glenmorangie-original-single-malt-scotch-whisky/298638,Whisky/Whiskey,40.0,72.1,1,750,750,10.4,300,4.16
b"Bersano Costalunga Barbera D'Asti DOCG",LCBO,http://www.lcbo.com/lcbo/product/bersano-costalunga-barbera-d-asti-docg/348680,Red Wine,13.0,13.75,1,750,750,54.55,97,7.09
b"Cooper's Hawk Riesling 2013",LCBO,http://www.lcbo.com/lcbo/product/cooper-s-hawk-riesling-2013/318402,White Wine,11.2,16.95,1,750,750,44.25,83,4.96
b'Santa Carolina Reserva Cabernet Sauvignon',LCBO,http://www.lcbo.com/lcbo/product/santa-carolina-reserva-cabernet-sauvignon/278119,Red Wine,13.5,21.7,1,1500,1500,69.12,202,9.33
b'Dos Equis Lager',LCBO,http://www.lcbo.com/lcbo/product/dos-equis-lager/287540,Lager,4.5,2.75,1,473,473,172.0,21,7.74
b'Canadian Club Reserve',LCBO,http://www.lcbo.com/lcbo/product/canadian-club-reserve/311977,Whisky/Whiskey,40.0,28.2,1,750,750,26.6,300,10.64
b'Pondview Lot 74 Chardonnay Riesling Gewurztraminer VQA',LCBO,http://www.lcbo.com/lcbo/product/pondview-lot-74-chardonnay-riesling-gewurztraminer-vqa/308718,White Wine,13.1,14.95,1,750,750,50.17,98,6.57
b'Seasons Tawny',LCBO,http://www.lcbo.com/lcbo/product/seasons-tawny/347302,Fortified Wines,20.0,39.95,1,750,750,18.77,150,3.75
b'Small Talk Faux Pas Riesling Sauvignon Blanc VQA',LCBO,http://www.lcbo.com/lcbo/product/small-talk-faux-pas-riesling-sauvignon-blanc-vqa/343384,White Wine,11.5,13.1,1,750,750,57.25,86,6.58
b'Are You Game Shiraz',LCBO,http://www.lcbo.com/lcbo/product/are-you-game-shiraz/327320,Red Wine,14.0,9.95,1,750,750,75.38,105,10.55
b'Silk Tassel Canadian Whisky',LCBO,http://www.lcbo.com/lcbo/product/silk-tassel-canadian-whisky/298646,Whisky/Whiskey,40.0,59.05,1,1750,1750,29.64,700,11.85
b'Masi Campofiorin IGT',LCBO,http://www.lcbo.com/lcbo/product/masi-campofiorin-igt/297655,Red Wine,13.0,11.95,1,375,375,31.38,48,4.08
b'Grand Marnier',LCBO,http://www.lcbo.com/lcbo/product/grand-marnier/12195,Liqueur/Liquor,40.0,26.45,1,375,375,14.18,150,5.67
b'Fonseca Bin No.27 Reserve Porto',LCBO,http://www.lcbo.com/lcbo/product/fonseca-bin-no27-reserve-porto/325506,Fortified Wines,20.0,16.95,1,750,750,44.25,150,8.85
b'Voga Pinot Grigio IGT',LCBO,http://www.lcbo.com/lcbo/product/voga-pinot-grigio-igt/297648,White Wine,12.0,7.95,1,375,375,47.17,45,5.66
b'Wellington Imperial Russian Stout',LCBO,http://www.lcbo.com/lcbo/product/wellington-imperial-russian-stout/296269,Ale,8.0,3.65,1,473,473,129.59,37,10.37
b'Chteau des Charmes Aligote VQA',LCBO,http://www.lcbo.com/lcbo/product/chateau-des-charmes-aligote-vqa/296848,White Wine,13.0,15.95,1,750,750,47.02,97,6.11
b'Seagrams 83 Whisky',LCBO,http://www.lcbo.com/lcbo/product/seagrams-83-whisky/305607,Whisky/Whiskey,40.0,26.25,1,750,750,28.57,300,11.43
b'Johnnie Walker 18 YO',LCBO,http://www.lcbo.com/lcbo/product/johnnie-walker-18-yo/292805,Whisky/Whiskey,40.0,149.95,1,750,750,5.0,300,2.0
b'Cono Sur Bicicleta Chardonnay',LCBO,http://www.lcbo.com/lcbo/product/cono-sur-bicicleta-chardonnay/321448,White Wine,13.0,10.95,1,750,750,68.49,97,8.9
b'Red Diamond Merlot',LCBO,http://www.lcbo.com/lcbo/product/red-diamond-merlot/320796,Red Wine,13.5,10.95,1,750,750,68.49,101,9.25
b'Georgian Hills Ida Red Frozen to the Core',LCBO,http://www.lcbo.com/lcbo/product/georgian-hills-ida-red-frozen-to-the-core/359380,Specialty Wines,9.5,20.2,1,375,375,18.56,35,1.76
b"Jacob's Creek Chardonnay",LCBO,http://www.lcbo.com/lcbo/product/jacob-s-creek-chardonnay/302604,White Wine,13.1,6.75,1,375,375,55.56,49,7.28
b'St Remy Reserve Privee',LCBO,http://www.lcbo.com/lcbo/product/st-remy-reserve-privee/313288,Brandy,40.0,39.95,1,750,750,18.77,300,7.51
b'St Remy VSOP (PET)',LCBO,http://www.lcbo.com/lcbo/product/st-remy-vsop-pet/309773,Brandy,40.0,60.45,1,1750,1750,28.95,700,11.58
b'Wayne Gretzky Pinot Grigio VQA',LCBO,http://www.lcbo.com/lcbo/product/wayne-gretzky-pinot-grigio-vqa/326256,White Wine,12.5,14.95,1,750,750,50.17,93,6.27
b'St-Ambroise Apricot Wheat Ale',LCBO,http://www.lcbo.com/lcbo/product/st-ambroise-apricot-wheat-ale/338343,Ale,5.0,2.9,1,473,473,163.1,23,8.16
b"Mike's Hard Black Cherry",LCBO,http://www.lcbo.com/lcbo/product/mike-s-hard-black-cherry/273169,Coolers,5.0,10.25,4,330,1320,128.78,66,6.44
b"J.P. Chenet Chardonnay Reserve Pays D'Doc",LCBO,http://www.lcbo.com/lcbo/product/jp-chenet-chardonnay-reserve-pays-d-doc/255885,White Wine,12.5,11.15,1,750,750,67.26,93,8.41
b"Philippe De Rothschild Sauv Blanc Pays D'Oc",LCBO,http://www.lcbo.com/lcbo/product/philippe-de-rothschild-sauv-blanc-pays-d-oc/407536,White Wine,12.5,12.55,1,750,750,59.76,93,7.47
b'Philippe de Rothschild Merlot VdP',LCBO,http://www.lcbo.com/lcbo/product/philippe-de-rothschild-merlot-vdp/407544,Red Wine,13.0,12.55,1,750,750,59.76,97,7.77
b'Pelee Island Cabernet Sauvignon VQA',LCBO,http://www.lcbo.com/lcbo/product/pelee-island-cabernet-sauvignon-vqa/214957,Red Wine,13.0,14.95,1,750,750,50.17,97,6.52
b'Luccarelli Primitivo Puglia IGT',LCBO,http://www.lcbo.com/lcbo/product/luccarelli-primitivo-puglia-igt/253856,Red Wine,13.5,10.95,1,750,750,68.49,101,9.25
b"Ascheri Barbera D'Alba DOC",LCBO,http://www.lcbo.com/lcbo/product/ascheri-barbera-d-alba-doc/219790,Red Wine,13.5,15.1,1,750,750,49.67,101,6.71
b'Jackson-Triggs Pinot Grigio Bag in Box',LCBO,http://www.lcbo.com/lcbo/product/jackson-triggs-pinot-grigio-bag-in-box/270959,White Wine,12.0,44.95,1,4000,4000,88.99,480,10.68
b'Double Trouble Fire in the Rye',LCBO,http://www.lcbo.com/lcbo/product/double-trouble-fire-in-the-rye/362855,Ale,6.1,2.95,1,473,473,160.34,28,9.78
b'Crystal Head Vodka',LCBO,http://www.lcbo.com/lcbo/product/crystal-head-vodka/365270,Vodka,40.0,120.4,1,1750,1750,14.53,700,5.81
b'Delaforce Tinto Douro',LCBO,http://www.lcbo.com/lcbo/product/delaforce-tinto-douro/332585,Red Wine,13.5,13.35,1,750,750,56.18,101,7.58
b'Coors Banquet',LCBO,http://www.lcbo.com/lcbo/product/coors-banquet/363085,Lager,5.0,2.45,1,473,473,193.06,23,9.65
b'Coors Banquet',LCBO,http://www.lcbo.com/lcbo/product/coors-banquet/363093,Lager,5.0,24.95,12,355,4260,170.74,213,8.54
b'Pillitteri Cabernet Franc Icewine 2009',LCBO,http://www.lcbo.com/lcbo/product/pillitteri-cabernet-franc-icewine-2009/346718,Icewine,11.0,10.2,1,50,50,4.9,5,0.54
b'Highlander Blacksmith Smoked Porter',LCBO,http://www.lcbo.com/lcbo/product/highlander-blacksmith-smoked-porter/362772,Ale,6.5,5.95,1,650,650,109.24,42,7.1
b'Bacardi Oakheart Spiced Rum',LCBO,http://www.lcbo.com/lcbo/product/bacardi-oakheart-spiced-rum/366559,Rum,35.0,40.45,1,1140,1140,28.18,399,9.86
b'Rendola Rosso Toscano',LCBO,http://www.lcbo.com/lcbo/product/rendola-rosso-toscano/341115,Red Wine,13.5,13.6,1,750,750,55.15,101,7.44
b"Coyote's Run Black Paw Vineyard Cabernet Sauvignon 2011",LCBO,http://www.lcbo.com/lcbo/product/coyote-s-run-black-paw-vineyard-cabernet-sauvignon-2011/367052,Red Wine,12.5,17.25,1,750,750,43.48,93,5.43
b'Iron Maiden, Trooper Ale',LCBO,http://www.lcbo.com/lcbo/product/iron-maiden-trooper-ale/348151,Ale,4.7,3.9,1,500,500,128.21,23,6.03
b'Fielding Estate Bottled Chardonnay 2015',LCBO,http://www.lcbo.com/lcbo/product/fielding-estate-bottled-chardonnay-2015/355842,White Wine,13.0,18.15,1,750,750,41.32,97,5.37
b'Black Cellar Pinot Grigio Chardonnay',LCBO,http://www.lcbo.com/lcbo/product/black-cellar-pinot-grigio-chardonnay/356006,White Wine,13.0,11.95,1,750,750,62.76,97,8.16
b"Dillon's Gin 22 Unfiltered",LCBO,http://www.lcbo.com/lcbo/product/dillon-s-gin-22-unfiltered/358556,Gin,40.0,37.05,1,750,750,20.24,300,8.1
b'Old Style Pilsner',LCBO,http://www.lcbo.com/lcbo/product/old-style-pilsner/346452,Lager,5.0,2.1,1,473,473,225.24,23,11.26
b'County Durham Signature Ale',LCBO,http://www.lcbo.com/lcbo/product/county-durham-signature-ale/365445,Ale,5.0,3.75,1,500,500,133.33,25,6.67
b'Skinnygirl White Wine',LCBO,http://www.lcbo.com/lcbo/product/skinnygirl-white-wine/307991,White Wine,10.0,14.15,1,750,750,53.0,75,5.3
b'Pelee Island Monarch Vidal VQA',LCBO,http://www.lcbo.com/lcbo/product/pelee-island-monarch-vidal-vqa/393405,White Wine,12.2,11.45,1,750,750,65.5,91,7.99
b'Reif Estate Cabernet Merlot VQA',LCBO,http://www.lcbo.com/lcbo/product/reif-estate-cabernet-merlot-vqa/565713,Red Wine,12.9,14.95,1,750,750,50.17,96,6.47
b"Gibson's Finest Rare 12 Year Old Whisky",LCBO,http://www.lcbo.com/lcbo/product/gibson-s-finest-rare-12-year-old-whisky/3558,Whisky/Whiskey,40.0,32.95,1,750,750,22.76,300,9.1
b"Ballantine's Blended Scotch Whisky",LCBO,http://www.lcbo.com/lcbo/product/ballantine-s-blended-scotch-whisky/5041,Whisky/Whiskey,40.0,15.25,1,375,375,24.59,150,9.84
b'Casa-Dea Gamay 2010',LCBO,http://www.lcbo.com/lcbo/product/casa-dea-gamay-2010/347377,Red Wine,12.1,15.95,1,750,750,47.02,90,5.69
b'Sawmill Creek Cabernet Sauvignon',LCBO,http://www.lcbo.com/lcbo/product/sawmill-creek-cabernet-sauvignon/353912,Red Wine,12.5,12.95,1,1500,1500,115.83,187,14.48
b'Michelob Ultra',LCBO,http://www.lcbo.com/lcbo/product/michelob-ultra/359398,Lager,4.0,26.95,12,355,4260,158.07,170,6.32
b"Tito's Handmade Vodka",LCBO,http://www.lcbo.com/lcbo/product/tito-s-handmade-vodka/363812,Vodka,40.0,19.05,1,375,375,19.69,150,7.87
b"Panama Jack's Milk Chocolate Cream",LCBO,http://www.lcbo.com/lcbo/product/panama-jack-s-milk-chocolate-cream/366468,Specialty Wines,17.0,22.95,1,750,750,32.68,127,5.56
b'Taittinger Brut Rserve Champagne',LCBO,http://www.lcbo.com/lcbo/product/taittinger-brut-reserve-champagne/365312,Champagne,12.5,61.95,1,750,750,12.11,93,1.51
b"Conductor's Craft Ale",LCBO,http://www.lcbo.com/lcbo/product/conductor-s-craft-ale/345280,Ale,5.2,3.05,1,473,473,155.08,24,8.06
b'Root 1 Carmenere Colchagua',LCBO,http://www.lcbo.com/lcbo/product/root-1-carmenere-colchagua/350546,Red Wine,13.5,12.95,1,750,750,57.92,101,7.82
b"Kew Soldier's Grant 2013",LCBO,http://www.lcbo.com/lcbo/product/kew-soldier-s-grant-2013/367318,Red Wine,13.5,19.15,1,750,750,39.16,101,5.29
b'Rodney Strong Alexander Valley Cabernet Sauvignon',LCBO,http://www.lcbo.com/lcbo/product/rodney-strong-alexander-valley-cabernet-sauvignon/350454,Red Wine,14.5,25.95,1,750,750,28.9,108,4.19
b'Epica Red',LCBO,http://www.lcbo.com/lcbo/product/epica-red/350520,Red Wine,13.5,11.2,1,750,750,66.96,101,9.04
b'Eastdell Black Cab VQA',LCBO,http://www.lcbo.com/lcbo/product/eastdell-black-cab-vqa/296632,Red Wine,12.5,4.95,1,200,200,40.4,25,5.05
b'Chivas Regal 12 Years Old Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/chivas-regal-12-years-old-scotch-whisky/612549,Whisky/Whiskey,40.0,27.05,1,375,375,13.86,150,5.55
b'Aberfeldy 12 Year Old',LCBO,http://www.lcbo.com/lcbo/product/aberfeldy-12-year-old/255281,Whisky/Whiskey,40.0,60.95,1,750,750,12.31,300,4.92
b'Ciroc Peach Spirit Drink',LCBO,http://www.lcbo.com/lcbo/product/ciroc-peach-spirit-drink/334110,Vodka,35.0,49.95,1,750,750,15.02,262,5.26
b'Budweiser Shot',LCBO,http://www.lcbo.com/lcbo/product/budweiser-shot/368605,Lager,7.0,7.95,6,236,1416,178.11,99,12.47
b'Samuel Adams Boston Lager',LCBO,http://www.lcbo.com/lcbo/product/samuel-adams-boston-lager/365601,Lager,4.8,2.85,1,473,473,165.96,22,7.97
b"Jack Daniel's Tennessee Whiskey",LCBO,http://www.lcbo.com/lcbo/product/jack-daniel-s-tennessee-whiskey/41384,Whisky/Whiskey,40.0,34.95,1,750,750,21.46,300,8.58
b'Raynal Napoleon VSOP Brandy',LCBO,http://www.lcbo.com/lcbo/product/raynal-napoleon-vsop-brandy/107169,Brandy,40.0,26.45,1,750,750,28.36,300,11.34
b'Talisker 10 Years Old Single Malt Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/talisker-10-years-old-single-malt-scotch-whisky/249680,Whisky/Whiskey,45.8,99.95,1,750,750,7.5,343,3.44
b'Bowmore 12 Year Old Islay Single Malt',LCBO,http://www.lcbo.com/lcbo/product/bowmore-12-year-old-islay-single-malt/330803,Whisky/Whiskey,40.0,59.15,1,750,750,12.68,300,5.07
b'E&J Gallo VSOP Brandy',LCBO,http://www.lcbo.com/lcbo/product/e-j-gallo-vsop-brandy/396234,Brandy,40.0,26.55,1,750,750,28.25,300,11.3
b'Glen Breton Rare Canadian Single Malt Whisky',LCBO,http://www.lcbo.com/lcbo/product/glen-breton-rare-canadian-single-malt-whisky/601146,Whisky/Whiskey,43.0,79.65,1,750,750,9.42,322,4.05
b'Patron XO Cafe Tequila Liqueur',LCBO,http://www.lcbo.com/lcbo/product/patron-xo-cafe-tequila-liqueur/605048,Liqueur/Liquor,35.0,35.15,1,750,750,21.34,262,7.47
b'Ruffino Orvieto Classico',LCBO,http://www.lcbo.com/lcbo/product/ruffino-orvieto-classico/31062,White Wine,12.0,13.05,1,750,750,57.47,90,6.9
b'Grange of Prince Edward Pinot Gris VQA',LCBO,http://www.lcbo.com/lcbo/product/grange-of-prince-edward-pinot-gris-vqa/69336,White Wine,12.0,17.15,1,750,750,43.73,90,5.25
b'Zonin Valpolicella Ripasso Superiore Doc',LCBO,http://www.lcbo.com/lcbo/product/zonin-valpolicella-ripasso-superiore-doc/170142,Red Wine,14.0,18.4,1,750,750,40.76,105,5.71
b'Chiarli Castelvetro Lambrusco',LCBO,http://www.lcbo.com/lcbo/product/chiarli-castelvetro-lambrusco/604,Sparkling Wine,8.0,9.95,1,750,750,75.38,60,6.03
b'Ciao Sangiovese Organic Carton Terra De Chieti Igp',LCBO,http://www.lcbo.com/lcbo/product/ciao-sangiovese-organic-carton-terra-de-chieti-igp/29090,Red Wine,13.0,12.15,1,1000,1000,82.3,130,10.7
b'Bouchard Pre & Fils Petit Chablis',LCBO,http://www.lcbo.com/lcbo/product/bouchard-pere-fils-petit-chablis/51466,White Wine,12.0,22.0,1,750,750,34.09,90,4.09
b'Carlo Rossi California White',LCBO,http://www.lcbo.com/lcbo/product/carlo-rossi-california-white/234666,White Wine,9.5,26.45,1,3000,3000,113.42,285,10.78
b'Cave Spring Riesling VQA',LCBO,http://www.lcbo.com/lcbo/product/cave-spring-riesling-vqa/234583,White Wine,11.0,14.95,1,750,750,50.17,82,5.52
b'Coors Light',LCBO,http://www.lcbo.com/lcbo/product/coors-light/300681,Lager,4.0,13.25,6,473,2838,214.19,113,8.57
b'Molson Canadian',LCBO,http://www.lcbo.com/lcbo/product/molson-canadian/300699,Lager,5.0,14.5,6,473,2838,195.72,141,9.79
b'Bachelder Niagara Chardonnay 2014',LCBO,http://www.lcbo.com/lcbo/product/bachelder-niagara-chardonnay-2014/302083,White Wine,13.0,24.95,1,750,750,30.06,97,3.91
b'Pillitteri Riesling Icewine 2009',LCBO,http://www.lcbo.com/lcbo/product/pillitteri-riesling-icewine-2009/346700,Icewine,11.0,10.1,1,50,50,4.95,5,0.54
b'EastDell Cabernet Sauvignon Icewine 2011',LCBO,http://www.lcbo.com/lcbo/product/eastdell-cabernet-sauvignon-icewine-2011/347500,Icewine,11.0,74.95,1,375,375,5.0,41,0.55
b'Carling Old Vienna',LCBO,http://www.lcbo.com/lcbo/product/carling-old-vienna/360446,Lager,5.0,26.5,15,355,5325,200.94,266,10.05
b'Old Style Pilsner',LCBO,http://www.lcbo.com/lcbo/product/old-style-pilsner/360438,Lager,5.0,26.5,15,355,5325,200.94,266,10.05
b'Carling Light',LCBO,http://www.lcbo.com/lcbo/product/carling-light/355156,Lager,4.0,26.5,15,355,5325,200.94,213,8.04
b'Daniel Lenko Viognier Icewine 2002',LCBO,http://www.lcbo.com/lcbo/product/daniel-lenko-viognier-icewine-2002/346643,Icewine,10.0,66.25,1,375,375,5.66,37,0.57
b'Tarlant Brut Reserve Champagne',LCBO,http://www.lcbo.com/lcbo/product/tarlant-brut-reserve-champagne/325167,Champagne,12.0,45.15,1,750,750,16.61,90,1.99
b'Carling Lager',LCBO,http://www.lcbo.com/lcbo/product/carling-lager/355149,Lager,5.0,26.5,15,355,5325,200.94,266,10.05
b'Forty Creek Copper Pot Reserve Whisky',LCBO,http://www.lcbo.com/lcbo/product/forty-creek-copper-pot-reserve-whisky/350207,Whisky/Whiskey,43.0,39.95,1,1140,1140,28.54,490,12.27
b'Forty Creek Cream Liquor',LCBO,http://www.lcbo.com/lcbo/product/forty-creek-cream-liquor/350561,Liqueur/Liquor,17.0,37.25,1,1140,1140,30.6,193,5.2
b'Forty Creek Barrel Select Whisky',LCBO,http://www.lcbo.com/lcbo/product/forty-creek-barrel-select-whisky/350629,Whisky/Whiskey,40.0,39.45,1,1140,1140,28.9,456,11.56
b'Molson Canadian 67',LCBO,http://www.lcbo.com/lcbo/product/molson-canadian-67/318519,Lager,3.0,24.95,12,355,4260,170.74,127,5.12
b'Yellow Tail Big Bold Red',LCBO,http://www.lcbo.com/lcbo/product/yellow-tail-big-bold-red/350504,Red Wine,13.5,14.0,1,750,750,53.57,101,7.23
b'Bacardi Oakheart Spiced Rum',LCBO,http://www.lcbo.com/lcbo/product/bacardi-oakheart-spiced-rum/364570,Rum,35.0,28.95,1,750,750,25.91,262,9.07
b'Eastdell Estates Pinot Grigio VQA',LCBO,http://www.lcbo.com/lcbo/product/eastdell-estates-pinot-grigio-vqa/296640,White Wine,12.5,5.0,1,200,200,40.0,25,5.0
b'Angels Gate Pinot Noir VQA',LCBO,http://www.lcbo.com/lcbo/product/angels-gate-pinot-noir-vqa/308486,Red Wine,13.0,17.95,1,750,750,41.78,97,5.43
b'Aberlour 12YO Single Malt Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/aberlour-12yo-single-malt-scotch-whisky/352104,Whisky/Whiskey,40.0,69.95,1,750,750,10.72,300,4.29
b'Crooked Pine Late Harvest Cabernet Franc 2012',LCBO,http://www.lcbo.com/lcbo/product/crooked-pine-late-harvest-cabernet-franc-2012/347468,Dessert Wine,12.0,19.95,1,375,375,18.8,45,2.26
b"Girls' Night Out Very Berry Bomba",LCBO,http://www.lcbo.com/lcbo/product/girls-night-out-very-berry-bomba/250266,Specialty Wines,6.5,13.95,1,1500,1500,107.53,97,6.99
b'Angels Gate Pinot Gris VQA',LCBO,http://www.lcbo.com/lcbo/product/angels-gate-pinot-gris-vqa/331215,White Wine,13.5,14.95,1,750,750,50.17,101,6.77
b'Chteau de Vaugelas Corbires AOC Le Prieur',LCBO,http://www.lcbo.com/lcbo/product/chateau-de-vaugelas-corbieres-aoc-le-prieure/361691,Red Wine,13.0,13.95,1,750,750,53.76,97,6.99
b'Flat Rock Pinot Noir 2010',LCBO,http://www.lcbo.com/lcbo/product/flat-rock-pinot-noir-2010/347476,Red Wine,12.5,13.25,1,375,375,28.3,46,3.54
b'Marchesi di Barolo La Tradizione Barolo',LCBO,http://www.lcbo.com/lcbo/product/marchesi-di-barolo-la-tradizione-barolo/168179,Red Wine,14.5,39.95,1,750,750,18.77,108,2.72
b'Konzelmann Sushi Red 2013',LCBO,http://www.lcbo.com/lcbo/product/konzelmann-sushi-red-2013/341594,Red Wine,12.5,10.25,1,750,750,73.17,93,9.15
b'Black Cellar Shiraz Cabernet',LCBO,http://www.lcbo.com/lcbo/product/black-cellar-shiraz-cabernet/355933,Red Wine,13.0,11.95,1,750,750,62.76,97,8.16
b'Jackson-Triggs Reserve Cabernet Shiraz',LCBO,http://www.lcbo.com/lcbo/product/jackson-triggs-reserve-cabernet-shiraz/357137,Red Wine,13.5,13.95,1,750,750,53.76,101,7.26
b'Dunavar Pinot Grigio',LCBO,http://www.lcbo.com/lcbo/product/dunavar-pinot-grigio/335422,White Wine,11.5,9.45,1,750,750,79.37,86,9.13
b'Budweiser',LCBO,http://www.lcbo.com/lcbo/product/budweiser/905976,Lager,5.0,2.6,1,473,473,181.92,23,9.1
b'Aecht Schlenkerla Rauchbier',LCBO,http://www.lcbo.com/lcbo/product/aecht-schlenkerla-rauchbier/409110,Lager,5.1,3.75,1,500,500,133.33,25,6.8
b'Cave Spring Sauvignon Blanc VQA',LCBO,http://www.lcbo.com/lcbo/product/cave-spring-sauvignon-blanc-vqa/529933,White Wine,13.0,12.45,1,750,750,60.24,97,7.83
b'Jura Superstition Single Malt Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/jura-superstition-single-malt-scotch-whisky/38927,Whisky/Whiskey,43.0,64.95,1,750,750,11.55,322,4.97
b'Georges Duboeuf Beaujolais-Villages',LCBO,http://www.lcbo.com/lcbo/product/georges-duboeuf-beaujolais-villages/122077,Red Wine,12.5,13.95,1,750,750,53.76,93,6.72
b'Penfolds Koonunga Hill Shiraz Cabernet',LCBO,http://www.lcbo.com/lcbo/product/penfolds-koonunga-hill-shiraz-cabernet/285544,Red Wine,14.5,19.0,1,750,750,39.47,108,5.72
b'Ardbeg 10 Year Old Islay Scotch Whisky',LCBO,http://www.lcbo.com/lcbo/product/ardbeg-10-year-old-islay-scotch-whisky/560474,Whisky/Whiskey,46.0,100.1,1,750,750,7.49,345,3.45
